College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Internship_Experience_Yes,Placement_Yes
18,97.0,6.41,6.63,3,10,3,3,0,0
93,76.0,6.44,6.76,6,4,4,3,1,0
54,134.0,9.53,9.62,6,8,6,2,0,1
38,81.0,6.8,6.62,4,3,1,4,0,0
16,84.0,5.32,5.13,8,8,2,5,0,0
61,93.0,8.0,7.62,5,9,10,5,1,0
93,119.0,5.62,6.05,7,5,3,1,1,0
92,100.0,8.98,9.12,5,8,5,4,0,0
59,81.0,8.21,7.74,4,2,7,4,1,0
41,118.0,9.37,9.53,6,0,1,3,1,1
1,110.0,8.92,8.87,3,5,2,2,0,0
49,108.0,5.56,6.03,6,3,4,4,1,0
66,110.0,6.91,7.23,6,10,10,1,1,0
19,135.0,8.87,8.54,6,9,1,2,0,1
0,132.0,7.09,7.31,3,3,1,2,1,0
4,89.0,9.86,9.85,8,3,9,1,0,0
96,124.0,8.68,8.37,4,0,6,1,0,0
38,105.0,5.08,5.28,2,4,2,5,0,0
86,107.0,9.4,9.45,7,8,10,1,0,0
17,74.0,5.5,5.03,8,2,7,4,0,0
67,97.0,5.7,5.85,4,1,10,5,0,0
96,87.0,8.67,8.8,6,1,6,2,1,0
89,112.0,9.32,8.96,8,9,6,5,0,1
21,116.0,7.68,7.53,5,6,8,2,0,1
29,68.0,6.45,6.54,9,5,10,0,0,0
89,99.0,6.76,6.4,6,1,3,0,1,0
0,116.0,6.71,7.06,6,0,10,0,0,0
69,97.0,6.63,6.16,2,6,2,5,1,0
80,110.0,6.21,5.81,7,10,9,4,0,0
94,105.0,8.04,7.66,9,5,5,5,0,0
50,105.0,9.5,9.53,5,4,6,4,0,0
67,95.0,6.54,6.66,5,4,7,1,0,0
73,81.0,5.93,5.83,5,9,2,4,0,0
60,83.0,9.19,8.98,1,2,6,2,0,0
47,110.0,8.71,9.02,5,10,1,2,0,0
52,100.0,9.65,9.22,10,4,9,5,1,1
33,97.0,5.83,5.61,8,5,6,3,1,0
85,93.0,5.72,5.26,3,10,7,3,0,0
85,95.0,7.71,7.22,9,6,5,4,0,0
6,115.0,8.07,7.92,9,6,2,5,0,0
38,94.0,7.4,7.09,6,9,4,5,0,0
36,79.0,7.99,7.76,4,9,5,3,0,0
62,111.0,5.9,6.22,4,7,10,4,0,1
54,96.0,7.4,7.06,1,4,2,1,0,0
14,100.0,8.29,8.57,10,3,9,1,0,0
82,124.0,7.16,7.34,5,6,2,3,1,0
73,99.0,8.4,8.23,5,1,2,4,0,0
61,104.0,7.26,7.31,5,7,2,3,1,0
67,82.0,6.67,6.61,1,3,2,2,0,0
49,96.0,6.52,6.15,1,9,5,4,1,0
40,109.0,7.05,7.46,10,0,7,0,1,0
60,76.0,5.12,5.19,2,1,1,2,1,0
24,103.0,8.34,8.72,1,0,9,4,0,1
27,101.0,9.23,9.55,8,4,6,3,1,0
81,100.0,6.77,6.35,4,0,1,5,0,0
34,115.0,5.23,4.94,6,10,1,3,1,0
82,105.0,9.93,9.58,8,8,9,3,0,1
52,122.0,6.32,6.65,5,10,9,4,1,1
83,85.0,5.63,5.99,6,10,1,3,1,0
38,102.0,6.85,6.88,4,3,1,4,1,0
96,101.0,8.69,8.29,6,9,5,4,0,0
58,83.0,6.47,6.11,6,2,5,3,1,0
64,114.0,7.87,8.18,3,8,7,1,1,0
0,134.0,7.08,7.51,4,3,4,1,1,0
44,99.0,5.59,5.29,6,0,10,2,1,0
18,107.0,6.65,6.16,8,1,1,4,0,0
47,101.0,8.62,8.45,7,3,6,3,1,0
48,89.0,8.06,7.59,4,10,10,5,0,0
72,72.0,5.6,5.93,3,0,3,3,0,0
13,89.0,5.82,5.81,8,5,7,3,0,0
66,79.0,8.2,8.34,6,6,1,1,1,0
29,125.0,9.07,8.98,8,0,4,0,0,0
64,98.0,6.75,6.6,9,5,10,5,0,0
68,94.0,7.98,7.7,9,2,9,4,0,0
86,113.0,5.85,6.12,10,6,10,2,0,1
5,83.0,6.56,6.76,9,10,6,2,1,0
83,88.0,5.1,4.96,10,1,2,2,1,0
45,101.0,8.84,8.66,1,1,6,4,0,0
41,115.0,7.01,6.51,3,10,9,4,0,1
71,107.0,9.08,8.64,9,3,1,2,1,0
60,103.0,8.54,8.66,4,10,5,2,1,0
30,101.0,9.14,9.15,10,7,8,3,1,1
78,106.0,6.43,6.36,2,2,7,5,0,0
25,103.0,5.93,6.26,1,7,10,0,0,0
57,84.0,9.86,9.86,5,6,2,1,0,0
32,100.0,8.59,8.47,4,4,8,4,0,1
51,83.0,9.17,8.83,5,3,9,0,0,0
31,101.0,5.07,5.39,5,9,10,2,1,0
53,92.0,6.77,6.85,8,9,8,5,0,0
0,138.0,8.71,8.3,6,1,6,2,1,1
4,99.0,5.39,5.54,3,8,9,2,0,0
21,78.0,7.84,7.77,9,3,8,2,1,0
94,97.0,7.15,7.46,8,4,4,3,0,0
4,107.0,5.09,5.51,9,1,6,4,0,0
7,125.0,6.18,6.28,4,1,5,2,0,0
69,91.0,6.42,6.65,8,1,10,2,0,0
62,76.0,5.56,5.12,3,9,9,4,1,0
9,112.0,8.16,8.22,5,1,4,1,0,0
61,79.0,6.21,6.47,7,8,1,3,0,0
39,93.0,6.39,6.39,1,4,9,3,0,0
46,96.0,9.49,9.58,1,10,9,0,0,0
79,98.0,7.34,7.74,3,5,7,3,1,0
55,110.0,6.96,6.66,4,3,5,0,0,0
27,89.0,8.62,8.22,1,1,7,1,0,0
55,95.0,9.55,9.74,8,2,9,4,0,1
0,99.0,5.13,5.45,2,2,3,2,0,0
51,102.0,7.24,7.59,5,10,5,5,1,0
81,101.0,8.05,8.19,6,10,3,0,0,0
61,106.0,6.59,6.92,6,9,8,5,0,0
41,112.0,8.86,9.06,6,7,1,5,0,1
46,105.0,9.86,9.45,1,7,4,3,0,0
36,106.0,9.72,9.98,3,5,7,5,1,0
10,76.0,6.33,6.01,3,10,9,2,0,0
66,100.0,6.13,5.87,8,9,10,1,0,0
28,107.0,9.79,9.68,6,10,2,4,0,0
3,110.0,7.29,7.1,2,7,9,0,0,0
94,89.0,6.04,5.86,1,2,6,3,0,0
10,90.0,8.53,8.2,4,6,7,5,0,0
29,91.0,6.42,6.21,1,4,4,5,1,0
78,108.0,6.34,5.86,5,8,5,2,0,0
78,115.0,9.4,9.37,8,8,1,2,1,1
57,93.0,5.81,6.08,10,4,4,2,1,0
31,113.0,5.32,5.68,2,5,8,4,0,1
28,101.0,6.35,6.67,8,0,6,0,0,0
42,98.0,8.03,7.95,8,3,7,4,1,0
91,96.0,5.62,5.85,6,0,1,5,1,0
84,111.0,7.36,7.15,8,3,7,3,0,0
38,104.0,8.14,7.7,2,0,6,0,0,0
10,134.0,9.24,9.42,7,9,4,1,0,0
95,87.0,6.15,6.3,8,3,2,1,0,0
26,107.0,9.09,9.39,4,5,2,5,0,0
23,92.0,6.17,6.29,9,8,7,4,1,0
36,86.0,8.38,8.04,6,1,3,4,1,0
64,99.0,7.15,7.5,3,1,2,5,0,0
31,102.0,5.57,5.7,4,5,10,4,0,0
52,141.5,8.57,8.88,4,10,3,1,1,0
0,97.0,6.09,6.36,1,9,10,1,0,0
55,83.0,5.88,5.68,10,5,2,0,1,0
33,104.0,6.79,6.36,1,2,3,5,0,0
81,68.0,8.27,7.95,1,1,5,0,1,0
28,98.0,6.17,5.76,4,2,10,4,0,0
5,100.0,5.92,5.66,1,3,10,5,0,0
56,111.0,5.05,5.01,6,3,10,2,0,1
94,114.0,7.36,7.77,2,6,5,0,0,0
13,92.0,7.14,7.51,1,3,7,1,1,0
74,97.0,6.17,6.39,7,9,10,3,0,0
68,88.0,5.27,4.79,6,5,3,2,1,0
61,83.0,7.15,6.99,1,5,3,5,0,0
85,104.0,8.94,9.12,10,9,7,1,1,0
50,80.0,8.58,8.21,9,2,6,2,1,0
12,93.0,9.3,9.6,6,8,6,3,0,0
75,85.0,5.05,5.46,2,9,4,5,0,0
3,108.0,9.83,9.68,7,4,4,4,0,0
37,127.0,6.71,6.92,3,9,2,2,0,0
3,80.0,9.95,9.6,7,8,6,3,0,0
29,72.0,6.26,6.45,9,9,10,3,0,0
53,98.0,7.36,6.88,5,5,3,2,1,0
64,100.0,6.77,6.42,1,5,6,5,0,0
60,103.0,6.78,6.99,5,8,3,2,0,0
48,93.0,9.21,9.42,8,9,3,2,1,0
30,96.0,8.73,8.87,8,4,1,2,0,0
41,105.0,9.96,9.94,3,2,5,4,0,0
49,115.0,8.07,8.24,4,2,2,1,0,0
22,70.0,7.32,7.59,8,1,10,0,0,0
77,94.0,5.45,5.92,8,1,2,4,0,0
98,103.0,9.98,10.37,7,5,9,2,1,1
80,86.0,7.76,8.05,6,7,2,3,1,0
59,125.0,8.5,8.69,4,10,2,5,0,1
31,90.0,7.03,7.1,10,7,6,4,0,0
55,99.0,7.74,7.36,9,7,10,0,0,0
55,108.0,9.71,9.38,2,9,1,5,1,0
99,91.0,5.83,6.15,2,6,8,0,0,0
86,72.0,6.46,6.76,1,1,1,4,0,0
33,93.0,5.76,5.87,3,9,9,3,0,0
40,115.0,8.96,8.9,3,10,4,3,1,1
38,94.0,5.31,4.84,4,1,3,5,0,0
85,87.0,5.41,5.24,3,9,7,3,0,0
41,113.0,6.49,6.41,10,6,8,1,1,0
65,95.0,7.57,7.56,6,3,5,3,0,0
19,92.0,7.03,7.46,9,5,3,0,1,0
13,102.0,5.22,4.83,8,8,4,5,0,0
37,111.0,9.79,9.81,6,4,10,2,0,1
36,135.0,9.76,9.63,8,9,6,2,0,1
36,112.0,6.4,6.89,8,3,5,0,1,0
11,117.0,8.66,9.02,10,2,4,3,1,1
91,92.0,7.89,7.83,6,6,3,2,0,0
55,84.0,6.19,6.69,2,6,6,5,1,0
7,100.0,6.31,6.32,5,6,7,0,0,0
92,101.0,7.46,7.13,4,4,2,3,1,0
20,83.0,7.1,7.16,6,9,6,1,0,0
38,97.0,6.46,6.19,2,7,3,2,1,0
47,105.0,9.04,9.18,4,10,10,5,0,1
17,105.0,7.41,7.85,8,1,8,3,0,0
62,107.0,8.27,8.56,1,3,2,5,1,0
82,104.0,5.95,5.72,3,0,5,3,1,0
73,92.0,7.67,7.47,4,5,8,5,0,0
8,92.0,6.59,6.16,2,5,9,2,0,0
86,82.0,7.63,7.42,2,2,7,3,1,0
29,126.0,8.9,8.49,6,0,9,5,0,1
85,100.0,8.84,8.84,6,4,9,4,0,1
58,96.0,6.77,6.98,3,0,8,4,1,0
54,86.0,8.47,8.72,8,2,7,1,1,0
92,141.5,9.71,9.27,3,7,6,0,1,0
69,83.0,8.13,7.97,2,9,3,4,0,0
49,93.0,5.74,5.53,5,8,8,4,0,0
60,106.0,8.4,8.0,7,2,3,1,1,0
34,109.0,5.52,5.38,1,8,9,4,0,0
13,114.0,9.36,9.16,2,6,9,4,0,1
68,127.0,7.58,7.71,2,7,10,5,1,1
45,107.0,6.93,7.31,8,5,10,2,0,0
81,84.0,5.29,5.24,10,4,9,1,0,0
34,96.0,6.9,7.15,6,9,4,3,1,0
93,104.0,9.52,9.17,4,7,9,3,0,1
70,131.0,5.1,5.49,4,1,2,0,0,0
97,79.0,7.37,7.02,5,6,1,0,1,0
41,118.0,9.66,9.35,3,0,8,4,1,1
52,102.0,6.97,6.58,4,6,6,4,0,0
18,112.0,7.14,6.95,4,5,10,3,0,1
44,98.0,7.89,7.94,7,3,9,1,0,0
53,87.0,7.31,7.8,7,2,9,2,1,0
63,111.0,5.84,6.13,1,8,3,5,1,0
74,109.0,5.09,4.97,3,5,2,0,0,0
40,114.0,8.05,8.13,9,5,7,4,1,1
16,99.0,9.6,9.72,6,0,5,0,1,0
10,91.0,5.53,5.85,6,4,10,3,0,0
91,76.0,6.05,6.29,4,6,6,1,0,0
2,112.0,6.85,6.92,10,3,5,3,1,0
9,106.0,9.04,9.21,9,1,4,2,0,0
23,85.0,6.35,6.6,3,8,1,1,1,0
96,91.0,9.41,9.04,8,5,4,2,0,0
55,92.0,5.27,4.97,6,8,10,2,0,0
25,77.0,9.7,9.89,2,7,3,1,1,0
68,87.0,7.8,8.15,3,0,3,2,0,0
23,82.0,8.29,8.2,1,1,5,0,0,0
43,93.0,6.84,7.32,3,1,1,4,0,0
25,88.0,8.91,8.63,4,1,6,1,0,0
70,75.0,5.83,5.75,6,3,2,3,1,0
75,130.0,5.24,5.12,10,6,1,3,1,0
56,118.0,6.98,7.41,7,6,8,4,0,1
35,88.0,9.27,9.06,3,0,10,3,0,1
16,104.0,8.77,8.74,7,7,3,4,0,0
79,106.0,7.59,7.28,4,3,6,0,0,0
94,117.0,7.86,7.88,1,7,2,3,0,0
17,87.0,5.65,6.01,1,9,5,3,1,0
95,116.0,9.2,9.0,8,8,9,0,0,1
65,91.0,8.93,9.24,10,6,7,3,1,0
9,79.0,8.28,8.69,7,2,4,3,0,0
60,110.0,7.33,6.9,4,2,3,0,0,0
38,119.0,9.82,10.08,1,4,9,5,0,1
13,138.0,9.4,9.16,6,6,4,0,0,0
46,82.0,8.22,7.9,10,6,5,5,1,0
9,110.0,6.86,6.96,7,8,6,0,1,0
54,93.0,8.09,8.3,6,0,10,5,0,1
91,111.0,7.88,7.77,6,2,5,3,0,0
23,77.0,6.97,6.51,8,0,9,4,1,0
39,81.0,6.53,6.94,6,5,1,5,0,0
62,88.0,7.04,7.27,2,9,6,4,0,0
33,101.0,7.87,7.64,7,6,4,1,0,0
48,90.0,7.14,7.14,10,1,4,1,0,0
62,109.0,6.32,5.85,4,8,3,3,0,0
8,115.0,8.8,8.64,3,4,5,3,0,1
46,108.0,7.66,7.68,8,2,8,4,0,0
92,124.0,5.34,5.36,10,6,4,2,0,0
44,106.0,6.84,6.55,5,6,7,1,1,0
35,81.0,9.42,9.7,4,0,8,4,0,1
8,120.0,8.78,8.58,4,5,5,3,0,1
10,90.0,6.62,6.7,5,2,10,1,0,0
84,113.0,9.69,9.46,4,6,1,1,1,0
76,123.0,5.38,5.31,3,4,8,5,0,1
23,106.0,9.81,9.52,4,3,10,1,1,0
0,77.0,6.23,6.36,10,9,3,3,0,0
98,86.0,5.05,4.98,5,6,4,4,1,0
98,119.0,7.17,6.69,2,6,10,2,0,1
60,97.0,6.79,6.32,7,7,7,3,1,0
84,101.0,7.7,7.67,5,4,9,1,0,0
68,111.0,8.98,8.66,9,3,4,5,0,1
20,110.0,9.21,9.3,6,0,4,5,0,0
3,104.0,7.01,6.92,1,3,6,0,1,0
96,96.0,7.15,7.3,9,10,9,4,0,0
99,95.0,5.74,6.19,5,9,4,3,1,0
57,112.0,5.24,5.27,9,0,10,1,0,0
71,108.0,8.21,8.5,1,6,8,2,0,1
92,96.0,5.32,5.57,2,5,3,5,1,0
6,116.0,8.67,9.09,3,6,2,1,0,0
0,98.0,7.7,7.41,5,7,4,1,0,0
68,87.0,5.99,6.32,6,5,4,3,0,0
76,88.0,7.7,8.11,5,1,7,5,1,0
63,85.0,5.91,5.8,1,1,7,2,0,0
89,95.0,7.19,7.0,4,8,9,5,0,0
75,118.0,9.0,9.45,6,5,10,0,1,1
7,87.0,7.31,7.44,4,5,2,5,0,0
59,102.0,5.74,5.62,4,0,4,5,1,0
33,90.0,8.62,8.91,5,7,3,3,1,0
85,96.0,5.93,5.73,8,10,3,5,1,0
8,77.0,8.69,8.37,5,7,7,4,0,0
72,96.0,7.4,7.44,7,3,10,2,1,0
44,97.0,7.27,7.34,8,6,6,0,0,0
81,108.0,9.26,9.59,6,8,3,0,1,0
16,103.0,8.54,8.5,6,10,8,2,1,1
6,82.0,5.16,5.47,2,0,8,4,1,0
50,116.0,6.48,6.29,10,4,7,1,0,0
97,103.0,9.35,9.43,5,7,9,3,1,1
15,102.0,5.09,4.8,1,6,3,4,1,0
56,99.0,7.73,7.62,9,9,5,5,1,0
91,92.0,8.64,9.0,7,3,6,0,1,0
24,103.0,8.11,7.83,2,2,9,5,0,0
21,107.0,8.8,9.11,6,0,4,4,0,0
54,73.0,8.63,8.41,10,2,5,1,1,0
33,91.0,8.46,7.99,9,1,9,5,1,0
14,96.0,9.11,8.72,5,4,4,4,0,0
15,103.0,8.23,8.48,3,0,2,4,1,0
15,117.0,7.01,6.77,10,3,9,5,0,1
37,88.0,7.36,7.51,4,7,3,0,1,0
85,92.0,8.58,8.78,3,8,6,4,0,0
92,92.0,9.38,9.23,1,0,9,5,1,1
31,87.0,6.36,6.33,10,2,3,3,0,0
42,94.0,6.71,6.61,7,5,8,2,1,0
87,111.0,9.65,10.1,8,4,9,5,1,1
49,84.0,7.89,7.71,2,0,3,0,0,0
86,106.0,5.89,5.57,8,1,3,2,1,0
56,74.0,8.32,8.19,9,1,4,4,1,0
37,91.0,9.95,10.12,7,6,1,1,1,0
22,95.0,9.12,9.32,1,5,2,5,0,0
88,125.0,8.73,9.15,4,5,1,5,1,1
89,95.0,6.04,6.42,7,0,3,0,1,0
35,66.0,9.38,9.17,6,0,6,4,0,0
49,70.0,7.63,7.59,8,3,8,4,0,0
97,100.0,9.45,9.7,6,9,5,1,0,0
12,109.0,6.65,7.07,10,5,8,4,0,0
96,105.0,5.31,5.15,6,10,6,3,0,0
3,102.0,7.38,7.32,10,5,1,1,1,0
35,117.0,6.35,6.75,6,4,3,0,0,0
62,91.0,8.58,8.44,7,3,2,0,1,0
83,113.0,9.79,9.77,5,1,6,2,1,1
92,75.0,8.45,8.85,9,6,8,3,1,1
78,86.0,9.43,9.73,7,5,6,5,0,0
53,72.0,7.27,7.01,1,6,4,3,0,0
78,95.0,8.86,8.68,9,2,4,0,0,0
76,99.0,9.22,9.07,6,0,9,4,0,1
59,101.0,8.55,8.96,8,0,1,5,0,0
13,100.0,7.54,8.04,9,3,2,3,0,0
59,86.0,8.13,8.4,2,3,4,3,0,0
59,97.0,8.5,8.48,2,6,3,4,0,0
21,77.0,6.27,5.78,5,6,9,1,1,0
64,120.0,9.05,9.25,5,3,5,4,0,1
64,95.0,9.75,9.64,10,6,8,2,1,1
30,92.0,7.33,7.46,10,7,4,2,0,0
96,123.0,8.51,8.62,2,8,4,5,0,1
64,81.0,8.69,8.67,10,5,10,0,1,0
87,83.0,8.31,8.75,4,3,3,1,1,0
21,83.0,7.74,7.26,9,9,9,3,0,0
86,98.0,9.41,9.62,4,1,10,5,0,1
65,106.0,7.24,7.15,1,8,2,0,1,0
85,111.0,5.31,5.52,5,6,3,0,1,0
72,138.0,9.22,9.4,2,5,3,5,1,1
3,66.0,8.37,7.88,6,3,3,5,0,0
88,109.0,9.25,9.04,1,3,4,3,0,0
78,91.0,5.69,5.38,7,1,5,3,1,0
87,91.0,5.15,4.82,7,0,6,4,0,0
6,90.0,9.67,9.9,4,4,5,2,0,0
71,86.0,5.74,5.48,9,5,9,3,1,0
26,125.0,9.05,9.02,3,9,7,4,1,1
90,112.0,9.12,8.87,5,8,7,2,0,1
44,100.0,8.54,8.62,5,0,7,1,0,0
98,120.0,5.66,5.88,8,4,7,1,1,0
60,77.0,8.34,8.17,10,10,2,1,0,0
93,80.0,9.45,9.55,10,4,8,3,0,1
38,67.0,7.13,7.45,4,8,10,2,1,0
92,89.0,7.07,6.66,1,10,1,5,1,0
4,102.0,7.21,7.42,5,10,6,2,1,0
81,101.0,5.41,5.23,1,3,3,1,0,0
78,102.0,9.46,9.08,3,2,6,0,1,0
89,78.0,9.35,9.4,6,2,6,2,1,0
54,112.0,9.99,9.72,1,5,8,2,1,1
1,103.0,7.93,8.25,10,10,4,4,0,0
94,110.0,8.76,8.3,3,0,3,1,1,0
24,71.0,6.01,5.61,7,0,2,0,0,0
88,104.0,8.34,8.36,2,0,6,4,1,0
31,82.0,8.25,8.34,6,6,3,0,0,0
57,94.0,9.51,9.74,7,4,4,5,0,0
21,108.0,9.15,8.91,2,10,9,0,1,0
51,101.0,9.69,10.03,5,8,7,5,1,0
73,87.0,9.34,9.79,10,10,1,0,1,0
60,100.0,9.34,9.34,10,2,4,3,1,0
99,77.0,5.32,5.58,1,5,8,2,0,0
75,117.0,9.23,9.25,3,6,10,2,1,1
20,96.0,8.04,7.61,1,2,4,4,0,0
61,116.0,6.9,6.73,3,8,1,5,1,0
14,92.0,5.28,4.87,4,1,10,0,1,0
10,92.0,8.39,8.88,5,6,2,0,1,0
45,88.0,6.64,6.37,4,9,5,2,1,0
70,113.0,7.34,7.48,4,3,6,5,1,0
87,89.0,8.41,8.19,9,8,1,0,0,0
29,109.0,9.56,9.71,9,6,5,0,1,0
13,94.0,9.13,8.84,9,7,8,0,0,0
39,70.0,7.25,7.54,5,10,8,1,0,0
69,91.0,6.94,6.55,5,9,2,1,0,0
49,82.0,6.2,6.6,2,2,9,1,0,0
45,100.0,6.86,7.2,6,5,2,5,0,0
71,82.0,5.56,5.74,2,3,4,5,1,0
35,113.0,9.86,9.43,10,3,10,4,1,1
55,98.0,7.87,7.58,5,1,4,0,0,0
11,97.0,5.64,6.0,5,10,4,1,1,0
68,109.0,6.76,6.38,4,9,7,1,0,0
76,114.0,7.74,7.4,5,8,8,3,1,1
18,99.0,7.66,7.7,7,10,8,4,0,0
21,88.0,5.18,4.95,10,0,4,1,0,0
11,73.0,9.75,9.47,2,0,4,1,0,0
31,89.0,6.38,6.46,1,6,6,1,0,0
37,90.0,5.08,4.95,4,9,9,3,1,0
60,101.0,5.38,5.02,7,6,5,3,1,0
37,94.0,7.9,7.93,1,3,2,4,0,0
80,110.0,5.69,5.58,4,7,9,0,0,0
89,90.0,5.21,5.44,6,4,9,0,0,0
79,99.0,6.9,6.5,6,5,1,5,0,0
11,117.0,8.11,8.23,1,3,9,4,1,1
45,105.0,5.56,5.5,7,2,7,5,0,0
79,99.0,6.57,6.48,5,1,1,0,0,0
68,90.0,7.09,6.82,6,7,2,2,1,0
71,90.0,5.8,5.33,1,10,2,5,0,0
70,87.0,7.53,7.88,7,4,8,0,1,0
90,91.0,5.43,5.26,4,9,1,3,0,0
25,111.0,5.23,5.41,3,5,3,3,0,0
76,96.0,7.6,8.05,4,5,1,1,0,0
98,79.0,6.24,6.3,9,3,5,3,1,0
45,126.0,5.48,5.38,5,8,4,2,1,0
16,104.0,7.12,6.89,5,6,3,2,0,0
6,78.0,9.58,10.01,8,9,8,2,0,1
72,93.0,8.62,8.8,7,7,7,1,1,0
73,101.0,9.08,9.25,3,6,4,0,1,0
63,125.0,9.36,9.29,1,3,1,1,0,0
41,83.0,9.86,10.21,2,8,7,3,1,0
52,114.0,8.82,9.03,3,1,3,2,1,1
13,120.0,8.04,7.82,1,4,5,1,0,0
36,90.0,6.83,6.93,1,1,8,5,0,0
12,95.0,5.91,5.84,8,7,9,1,1,0
71,84.0,8.43,7.94,8,8,10,2,0,0
51,96.0,9.97,10.28,2,2,10,4,1,1
73,99.0,7.34,6.96,8,4,7,2,1,0
32,109.0,8.62,8.63,2,8,6,4,0,0
19,116.0,7.48,7.32,5,5,5,2,0,0
67,88.0,7.16,7.0,1,2,5,0,0,0
0,70.0,7.05,7.03,9,5,4,4,1,0
82,99.0,7.52,8.02,4,8,7,4,1,0
87,104.0,6.83,6.74,10,10,1,5,1,0
60,103.0,8.74,8.42,2,10,3,1,1,0
53,95.0,9.37,9.48,1,9,6,4,0,0
74,101.0,9.41,9.15,6,6,10,3,0,1
85,122.0,6.14,5.75,8,3,1,1,0,0
36,105.0,9.48,9.03,4,3,7,1,0,0
66,94.0,6.71,6.23,1,0,2,5,0,0
80,92.0,6.55,6.48,1,2,7,0,1,0
39,97.0,8.63,8.56,6,8,4,1,1,0
19,124.0,6.52,6.21,2,0,9,1,0,0
34,97.0,5.26,5.54,5,1,5,3,0,0
39,99.0,6.87,6.5,2,1,1,1,0,0
78,92.0,8.61,9.03,9,7,4,4,0,0
74,116.0,6.63,6.72,2,5,4,5,1,0
12,129.0,8.15,7.68,5,6,4,5,1,0
89,106.0,8.3,8.76,4,10,3,0,0,0
22,101.0,8.67,8.48,1,3,3,5,0,0
12,100.0,9.49,9.44,10,10,10,5,0,1
47,64.0,7.16,6.94,9,3,5,3,0,0
49,111.0,5.83,6.06,3,3,5,5,1,0
79,102.0,6.59,6.58,10,5,2,2,1,0
77,106.0,7.16,6.79,8,3,10,2,0,0
51,89.0,8.57,8.17,4,0,10,2,0,1
97,94.0,5.07,5.3,9,0,9,3,1,0
92,93.0,6.58,6.32,5,7,3,2,1,0
91,115.0,8.9,8.54,2,1,4,4,1,1
26,94.0,8.35,8.35,8,8,2,2,0,0
37,131.0,8.66,8.96,4,9,8,2,0,1
76,106.0,9.06,8.84,2,7,7,0,0,0
66,80.0,8.92,8.7,6,0,3,2,1,0
68,98.0,8.41,8.74,1,9,5,2,0,0
58,90.0,7.2,6.85,8,10,1,1,1,0
79,67.0,9.92,10.04,9,7,6,4,1,0
30,123.0,7.85,8.31,7,8,10,3,0,1
85,110.0,6.01,6.35,9,3,6,0,1,0
2,107.0,6.46,6.02,2,6,5,3,1,0
68,102.0,8.47,8.29,1,3,9,2,0,1
66,79.0,9.62,9.26,7,2,4,1,1,0
78,92.0,5.89,6.34,4,10,2,2,0,0
97,112.0,5.41,5.9,10,0,7,2,1,0
14,84.0,9.41,9.14,8,1,5,5,0,0
26,62.0,9.58,9.75,3,6,7,5,0,0
76,96.0,6.38,6.72,7,5,7,0,1,0
97,97.0,6.89,6.62,7,7,7,0,0,0
17,102.0,8.3,7.99,10,10,3,3,1,0
9,110.0,6.65,6.16,9,2,5,2,0,0
31,109.0,9.39,9.3,4,5,1,5,0,0
67,103.0,5.54,5.94,10,5,6,3,0,0
65,117.0,5.19,5.59,1,1,4,2,1,0
29,77.0,6.04,5.67,7,0,2,0,1,0
51,107.0,6.43,6.13,10,1,3,1,1,0
94,109.0,5.56,5.47,6,8,3,5,0,0
56,81.0,5.33,5.61,1,5,1,5,0,0
45,77.0,8.78,8.89,9,2,7,3,1,0
2,88.0,5.82,5.83,10,9,10,3,1,0
62,90.0,9.57,9.66,8,6,3,4,1,0
43,111.0,6.84,6.44,10,0,7,5,1,0
68,90.0,8.35,8.33,4,7,10,4,0,1
97,87.0,6.13,6.62,5,9,10,1,1,0
77,90.0,6.2,5.79,8,6,9,5,0,0
54,116.0,7.87,7.89,2,2,6,4,1,0
57,100.0,7.8,7.6,6,3,8,1,0,0
61,97.0,8.84,8.88,10,10,1,2,1,0
6,98.0,8.79,8.86,2,6,8,4,0,1
78,119.0,8.35,8.43,8,3,8,4,0,1
18,88.0,7.25,7.6,5,4,3,3,0,0
18,119.0,9.45,9.34,10,0,6,1,0,0
80,103.0,8.11,8.13,3,4,6,3,1,0
47,97.0,9.95,9.46,2,9,7,4,1,0
76,137.0,9.1,9.39,4,9,3,5,0,1
56,84.0,5.22,4.98,8,3,10,2,0,0
20,94.0,6.6,6.92,1,2,1,0,1,0
0,81.0,7.86,7.63,10,8,9,1,0,0
81,114.0,8.61,8.12,3,0,6,1,0,0
23,125.0,7.75,7.4,1,9,5,2,1,0
29,125.0,8.93,9.42,2,4,2,2,1,1
61,118.0,6.41,6.23,10,9,4,1,1,0
70,97.0,5.92,5.53,7,1,5,1,1,0
26,94.0,5.27,4.89,1,4,10,2,0,0
51,74.0,7.87,7.68,9,4,4,5,1,0
26,130.0,8.44,7.98,8,9,10,2,0,1
66,107.0,6.63,6.64,1,10,4,2,0,0
79,92.0,8.07,7.78,10,0,6,4,0,0
3,119.0,5.26,5.28,1,3,4,5,0,0
44,85.0,5.5,5.14,2,6,9,1,0,0
56,106.0,8.51,8.44,2,0,2,1,0,0
0,97.0,6.84,6.94,6,9,5,2,1,0
96,109.0,8.36,7.92,1,1,3,3,1,0
43,99.0,9.16,9.06,4,3,8,0,0,0
89,78.0,9.26,9.06,7,9,3,1,1,0
66,101.0,5.86,5.6,9,1,8,4,1,0
